Title,Processor,RAM,Operating_System,Memmory,Warranty,Prices,Rating,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
HP 15s (2023) AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) 15-fc0029AU Thin and Lig...,AMD Ryzen 5 Quad Core Processor,8 GB LPDDR5 RAM,64 bit Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"37,999",4.2,,,,
ASUS ROG Strix G15 (2022) AMD Ryzen 7 Octa Core 6800HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphi...,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,64 bit Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"89,199",4.4,,,,
ASUS AMD Ryzen 5 10th Gen - (16 GB/512 GB SSD/Windows 11 Home/NVIDIA GeForce RTX 4GB NVIDIA GeForce RT...,AMD Ryzen 5 Processor (10th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Warranty,"60,990",,,,,
ASUS Vivobook 16X AMD Ryzen 5 Hexa Core R5-5600H - (16 GB/512 GB SSD/Windows 11 Home) M1603QA-MB511WS ...,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"57,985",4.4,,,,
HP 15s (2023) AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) 15-fc0028AU Thin and Lig...,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"44,999",4,,,,
ASUS Vivobook 15 (2023) Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) X1504VA-NJ521...,Intel Core i5 Processor (13th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"58,290",,,,,
HP Pavilion x360 Intel Core i7 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14-ek1020TU 2 in 1 Laptop,Intel Core i7 Processor (13th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD, ,"89,990",3.9,,,,
DELL Inspiron AMD Ryzen 5 Quad Core 3450U - (8 GB/256 GB SSD/Windows 10) Inspiron 3515 Thin and Light ...,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,256 GB SSD,1 Year Onsite Warranty,"41,430",3.8,,,,
Lenovo Yoga Slim 7 AI PC Intel Core Ultra 7 155H - (32 GB/1 TB SSD/Windows 11 Home) 14IMH9 Thin and Li...,Intel Core Ultra 7 Processor,32 GB LPDDR5X RAM,Windows 11 Operating System,1 TB SSD,1 Year Carry-in Warranty,"1,07,990",,,,,
DELL Inspiron Intel Core i5 13th Gen 1334U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3530 Thin and ...,Intel Core i5 Processor (13th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD, ,"54,890",4.2,,,,
Acer Predator Helios 16 2024 Intel Core i9 14th Gen 14900HX - (32 GB/1 TB SSD/Windows 11 Home/12 GB Gr...,Intel Core i9 Processor (14th Gen),32 GB DDR5 RAM,Windows 11 Operating System,1 TB SSD,1 Year International Travelers Warranty (ITW),"2,49,999",,,,,
ASUS Vivobook Pro 15 OLED For Creator AMD Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home...,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"62,990",4.3,,,,
ASUS Vivobook S 14 Intel EVO H-Series Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Hom...,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"59,990",4.3,,,,
ASUS Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) K3504VAB-NJ541WS Laptop,Intel Core i5 Processor (13th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Manufacturer Warranty,"58,920",3.8,,,,
ASUS AMD Ryzen 3 Quad Core - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ321WS Thin and Light Laptop,AMD Ryzen 3 Quad Core Processor,8 GB DDR4 RAM,Windows 11 Home Operating System,512 GB SSD,1 Year Onsite Warranty,"36,899",,,,,
"ASUS Vivobook 14X OLED (2023) For Creator, Intel H-Series Intel Core i5 12th Gen 12450H - (16 GB/512 G...",Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"69,890",,,,,
ASUS VivoBook 15 (2022) Intel Core i3 11th Gen 1115G4 - (4 GB/256 GB SSD/Windows 10 Home) X515EA-EJ302...,Intel Core i3 Processor (11th Gen),4 GB DDR4 RAM,Windows 10 Operating System,256 GB SSD,1 Year Onsite Warranty,"30,999",4.3,,,,
Lenovo AMD Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) ThinkBook 15 G5 Thin and Light...,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD, ,"41,990",4.4,,,,
ASUS Vivobook Pro 15 OLED For Creator AMD Ryzen 5 Hexa Core 5600HS - (16 GB/512 GB SSD/Windows 11 Home...,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"57,990",4.4,,,,
HP Victus Intel Core i5 11th Gen 11400H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"58,990",4.2,,,,
Acer Aspire 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) A324-51 Thin and Light ...,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,1 Year Domestic Warranty,"31,990",,,,,
Lenovo AMD Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Home) ThinkBook 15 G5 Thin and Light...,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD, ,"47,990",4.3,,,,
Lenovo IdeaPad Slim 3 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home) 15IRH8 Thin a...,Intel Core i5 Processor (13th Gen),16 GB LPDDR5 RAM,Windows 11 Operating System,512 GB SSD,1 Year Carry-in Warranty,"59,390",4.5,,,,
ZEBRONICS Pro Series Z Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) ZEB-NBC 4S Th...,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Carry-in Warranty,"32,990",3.8,,,,
ASUS ExpertBook B9 Intel Core i7 10th Gen 10510U - (16 GB/2 TB SSD/Windows 10 Pro) ExpertBook B9 B9450...,Intel Core i7 Processor (10th Gen),16 GB LPDDR3 RAM,64 bit Windows 10 Operating System,2 TB SSD,3 Year Manufacturer Warranty on the Device and 6 Months Manufacturer Warranty on Included Accessories from the Date of Purchase,"1,11,127",5,,,,
HP Envy x360 Intel Core i7 13th Gen 1355U - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics) 15-fe0014TX...,Intel Core i7 Processor (13th Gen),16 GB LPDDR5 RAM,Windows 11 Operating System,1 TB SSD,1 Year Onsite Warranty,"1,36,990",,,,,
Acer One 11 Intel Celeron Dual Core N4500 - (8 GB/128 GB SSD/Windows 11 Home) Z8-284 Thin and Light La...,Intel Celeron Dual Core Processor,8 GB DDR4 RAM,Windows 11 Operating System,128 GB SSD,1 Year Onsite Warranty,"17,990",3.3,,,,
ASUS Chromebook Plus (2023) Intel Core i3 12th Gen 1215U - (8 GB/Chrome OS) CX3402CBA-PQ0173 Chromeboo...,Intel Core i3 Processor (12th Gen),8 GB LPDDR5 RAM,Chrome Operating System, ,1 Year Onsite Warranty,"34,990",4.2,,,,
Lenovo IdeaPad Slim 1 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15AMN7 Thin and ...,AMD Ryzen 3 Quad Core Processor,8 GB LPDDR5 RAM,Windows 11 Operating System,512 GB SSD, ,"32,990",4.1,,,,
ASUS Vivobook Pro 15 OLED Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graph...,Intel Core i5 Processor (12th Gen),16 GB LPDDR5 RAM,64 bit Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"77,999",4.4,,,,
HP Pavilion Intel Core i3 11th Gen 1125G4 - (8 GB/512 GB SSD/Windows 11 Home) 14-dy0207TU Thin and Lig...,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty, HP Documentation,"57,499",2024-06-09-08,2024-06-09-08,4.4, 
ASUS Vivobook Pro 15 OLED For Creator AMD Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home...,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"62,990",4.3,,,,
Lenovo AMD Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Home) ThinkBook 15 G5 Thin and Light...,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD, ,"45,990",3.4,,,,
Lenovo Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 10 Home) V14 ITL G2 Thin and Light Lap...,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,1 Year Onsite Warranty,"46,990",4.1,,,,
Lenovo Yoga Slim 6 WUXGA OLED Intel Core i7 13th Gen 13700H - (16 GB/512 GB SSD/Windows 11 Home) 14IRH...,Intel Core i7 Processor (13th Gen),16 GB LPDDR5X RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty + 1Year Premium Care,"93,190",4.8,,,,
Acer Nitro 5 (2023) AMD Ryzen 7 Octa Core 7735HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVI...,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,64 bit Windows 11 Operating System,512 GB SSD,One-year International Travelers Warranty,"71,900",4.4,,,,
DELL G15-5530 Intel Core i7 13th Gen - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce ...,Intel Core i7 Processor (13th Gen),16 GB DDR5 RAM,64 bit Windows 11 Operating System,512 GB SSD, ,"1,14,990",,,,,
ASUS Vivobook Pro 15 OLED For Creator AMD Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home...,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"62,990",4.3,,,,
ASUS Vivobook S 14 Intel EVO H-Series Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Hom...,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"59,990",4.3,,,,
MSI Thin 15 Intel Core i7 12th Gen 12650H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,Windows 11 Operating System,1 TB SSD,2 Year Carry-in Warranty,"77,990",,,,,
Ultimus Intel Celeron Dual Core - (4 GB/128 GB EMMC Storage/Windows 11 Home) NU14U5INC43BN-SG Thin and...,Intel Celeron Dual Core Processor,4 GB DDR4 RAM,Windows 11 Operating System, , ,"12,990",2.8,,,,
Lenovo AMD Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) ThinkBook 15 G5 Thin and Light...,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD, ,"41,990",4.4,,,,
ASUS Vivobook Pro 15 OLED For Creator AMD Ryzen 5 Hexa Core 5600HS - (16 GB/512 GB SSD/Windows 11 Home...,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"57,990",4.4,,,,
HP 15s (2023) Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0018TU Thin and Li...,Intel Core i3 Processor (13th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"40,990",4.2,,,,
"ASUS Vivobook Pro 15 For Creator, AMD Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home/4 G...",AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"63,990",4.3,,,,
Acer TravelMate P2 Intel Core i7 11th Gen 1165G7 - (16 GB/1 TB SSD/Windows 11 Home) TMP214-53 Thin and...,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,Windows 11 Operating System,1 TB SSD,1 Year Onsite Warranty,"45,990",3.6,,,,
DELL Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) D552269WIN9S Laptop,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD, ,"75,990",,,,,
Acer Intel Core i3 13th Gen 1315U - (8 GB/256 GB SSD/Chrome OS) Chromebook Plus Chromebook,Intel Core i3 Processor (13th Gen),8 GB LPDDR5X RAM,Chrome Operating System,256 GB SSD,1 Year Carry-in Warranty,"59,990",,,,,
Lenovo AMD Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Home) ThinkBook 15 G5 Thin and Light...,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD, ,"47,990",4.3,,,,
HP G8 AMD Ryzen 3 Dual Core 3250U - (8 GB/1 TB HDD/Windows 11 Home) 245 G8 Laptop,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB HDD,1 Year Manufacturer Warranty,"29,990",3.5,,,,
"ASUS Vivobook Pro 15 For Creator, AMD Ryzen 5 Hexa Core 5600HS - (8 GB/512 GB SSD/Windows 11 Home/4 GB...",AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"61,800",4.4,,,,
Lenovo IdeaPad Slim 3 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home) 15IRH8 Thin a...,Intel Core i5 Processor (13th Gen),16 GB LPDDR5 RAM,Windows 11 Operating System,512 GB SSD,1 Year Carry-in Warranty,"59,390",4.5,,,,
HP Omen AI Powered AMD Ryzen 7 Octa Core 7840HS - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA...,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,Windows 11 Operating System,1 TB SSD,1 Year Onsite Warranty,"1,03,990",4,,,,
DELL Intel Core i7 12th Gen 1260P - (16 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) Inspiron 16 2-in-...,Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD, ,"1,16,990",5,,,,
MSI Modern 14 H Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 H D13MG-0...,Intel Core i5 Processor (13th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Carry-in Warranty,"58,990",,,,,
Acer Swift Go 14 Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home) SFG14-73T Thin and Light L...,Intel Core Ultra 7 Processor,16 GB LPDDR5X RAM,Windows 11 Operating System,1 TB SSD,1 Year Carry-in Warranty,"84,990",,,,,
DELL Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3530 Thin and Light Lapto...,Intel Core i5 Processor (13th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD, ,"56,990",2.3,,,,
ASUS Chromebook Plus (2023) Intel Core i3 12th Gen 1215U - (8 GB/Chrome OS) CX3402CBA-PQ0173 Chromeboo...,Intel Core i3 Processor (12th Gen),8 GB LPDDR5 RAM,Chrome Operating System, ,1 Year Onsite Warranty,"34,990",4.2,,,,
ASUS Vivobook Pro 15 OLED For Creator AMD Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home...,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"62,990",4.3,,,,
HP Victus Intel Core i7 13th Gen 13700H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,Intel Core i7 Processor (13th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"1,16,490",,,,,
Lenovo Legion 5 Pro AMD Ryzen 7 Octa Core 5800H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA...,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB SSD,3 Years Onsite�Warranty�+ 3 Years Legion Ultimate Support + 1 Year Accidental Damage Protection,"99,999",4.4,,,,
ASUS Vivobook Pro 15 OLED For Creator AMD Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home...,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"62,990",4.3,,,,
ASUS Vivobook S 14 Intel EVO H-Series Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Hom...,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"59,990",4.3,,,,
Infinix ZEROBOOK 13 Intel Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 11 Home) ZL513 Thi...,Intel Core i5 Processor (13th Gen),16 GB LPDDR5X RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"51,990",4.1,,,,
ASUS ROG Strix G17 (2021) AMD Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/1 TB SSD/Windows 10 Home/6 GB G...,AMD Ryzen 9 Octa Core Processor,16 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB SSD,1 Year Onsite Warranty,"1,12,990",4.7,,,,
ASUS Chromebook Intel Celeron Dual Core N3350 - (4 GB/64 GB EMMC Storage/Chrome OS) C523NA-BR0300| C52...,Intel Celeron Dual Core Processor,4 GB LPDDR4 RAM,Chrome Operating System, ,1 Year Onsite Warranty,"19,880",3.7,,,,
ASUS ZenBook Pro 15 Intel Core i9 8th Gen 8950HK - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics) UX58...,Intel Core i9 Processor (8th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB SSD,1 Year Onsite Warranty,"1,25,663",5,,,,
Lenovo AMD Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) ThinkBook 15 G5 Thin and Light...,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD, ,"41,990",4.4,,,,
ASUS Vivobook Pro 15 OLED For Creator AMD Ryzen 5 Hexa Core 5600HS - (16 GB/512 GB SSD/Windows 11 Home...,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"57,990",4.4,,,,
"ASUS Vivobook Pro 15 For Creator, AMD Ryzen 5 Hexa Core 5600HS - (16 GB/512 GB SSD/Windows 11 Home/4 G...",AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"60,990",3.8,,,,
Apple 2023 MacBook Pro Apple M3 Max - (48 GB/1 TB SSD/macOS Sonoma) MUW73HN/A,Apple M3 Max Processor,48 GB Unified Memory RAM,Mac OS Operating System,1 TB SSD,1 Year Limited Warranty,"3,99,900",,,,,
Acer Intel Core i3 13th Gen 1315U - (8 GB/256 GB SSD/Chrome OS) Chromebook Plus Chromebook,Intel Core i3 Processor (13th Gen),8 GB LPDDR5X RAM,Chrome Operating System,256 GB SSD,1 Year Carry-in Warranty,"59,990",,,,,
Lenovo AMD Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Home) ThinkBook 15 G5 Thin and Light...,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD, ,"47,990",4.3,,,,
Acer Aspire 5 15 Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) A515-58M Thin and Li...,Intel Core i3 Processor (13th Gen),8 GB LPDDR5 RAM,Windows 11 Operating System,512 GB SSD,1 Year International Travelers Warranty (ITW),"39,990",3,,,,
DELL Inspiron 5000 Intel Core i7 8th Gen 8550U - (8 GB/256 GB SSD/Windows 10 Home/4 GB Graphics) 5370 ...,Intel Core i7 Processor (8th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,256 GB SSD,"1 Year Limited Hardware Warranty, In Home Service After Remote Diagnosis - Retail","87,990",4.1,,,,
DELL Inspiron Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3520 Thin and ...,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD, ,"51,499",4.8,,,,
ASUS Intel Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX RTX 30...,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Warranty,"58,990",,,,,
Lenovo IdeaPad Slim 3 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home) 15IRH8 Thin a...,Intel Core i5 Processor (13th Gen),16 GB LPDDR5 RAM,Windows 11 Operating System,512 GB SSD,1 Year Carry-in Warranty,"59,390",4.5,,,,
HP Omen AI Powered AMD Ryzen 7 Octa Core 7840HS - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA...,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,Windows 11 Operating System,1 TB SSD,1 Year Onsite Warranty,"1,03,990",4,,,,
Lenovo IdeaPad Slim 5 Intel Core i5 11th Gen 1135G7 - (16 GB/512 GB SSD/Windows 11 Home) IdeaPad 5 15I...,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,1 Year Onsite�Warranty�+ 1 Year Premium Care + 1 Year Accidental Damage Protection,"58,990",4.4,,,,
DELL XPS Intel Core i5 10th Gen 1035G1 - (8 GB/512 GB SSD/Windows 10 Home) XPS 9300 Thin and Light Lap...,Intel Core i5 Processor (10th Gen),8 GB LPDDR4X RAM,64 bit Windows 10 Operating System,512 GB SSD,"1 Year Limited Hardware Warranty, In Home Service After Remote Diagnosis - Retail","97,999",3.3,,,,
ASUS Chromebook Plus (2023) Intel Core i3 12th Gen 1215U - (8 GB/Chrome OS) CX3402CBA-PQ0173 Chromeboo...,Intel Core i3 Processor (12th Gen),8 GB LPDDR5 RAM,Chrome Operating System, ,1 Year Onsite Warranty,"34,990",4.2,,,,
ASUS Vivobook Pro 15 OLED For Creator AMD Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home...,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"62,990",4.3,,,,
DELL Inspiron Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 15 3000 T...,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD, ,"48,890",4,,,,
"ASUS ROG Strix G16 (2023), Intel Intel Core i5 13th Gen 13450HX - (16 GB/1 TB SSD/Windows 11 Home/6 GB...",Intel Core i5 Processor (13th Gen),16 GB DDR5 RAM,Windows 11 Operating System,1 TB SSD,1 Year Onsite Warranty,"92,500",4.4,,,,
Lenovo IdeaPad Gaming 3 Intel Core i7 12th Gen 12700H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphic...,Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection,"97,990",4.5,,,,
Infinix X3 Slim Intel Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) XL422 Thin and...,Intel Core i5 Processor (12th Gen),16 GB LPDDR4X RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"36,990",4.1,,,,
Lenovo IdeaPad Gaming 3 AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics...,AMD Ryzen 5 Hexa Core Processor,16 GB DDR5 RAM,Windows 11 Operating System,512 GB SSD, ,"55,990",4.1,,,,
AXL Intel Celeron Dual Core 9th Gen - (4 GB/256 GB SSD/Windows 11 Home) 15W_LAP02 Thin and Light Lapto...,Intel Celeron Dual Core Processor (9th Gen),4 GB DDR4 RAM,Windows 11 Operating System,256 GB SSD, ,"17,036",3.9,,,,
ASUS Vivobook Go 15 (2023) Intel 8 cores/8 Threads Intel Core i3 N305 - (8 GB/512 GB SSD/Windows 11 Ho...,Intel Core i3 Processor,8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"34,890",4.2,,,,
ASUS Chromebook Flip Touch Intel Celeron Dual Core N4020 - (4 GB/32 GB EMMC Storage/Chrome OS) C214MA-...,Intel Celeron Dual Core Processor,4 GB LPDDR4 RAM,Chrome Operating System, ,1 Year Onsite Warranty,"29,431",4,,,,
ASUS TUF Gaming A15 (2023) with 90WHr Battery AMD Ryzen 7 Octa Core 7735HS - (16 GB/512 GB SSD/Windows...,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"94,990",4,,,,
HP Victus AI Powered AMD Ryzen 7 Octa Core 7840HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NV...,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,64 bit Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"80,990",4.5,,,,
Infinix X1 Slim Series Intel Core i3 10th Gen 1005G1 - (8 GB/256 GB SSD/Windows 11 Home) XL21 Thin and...,Intel Core i3 Processor (10th Gen),8 GB LPDDR4X RAM,64 bit Windows 11 Operating System,256 GB SSD,1 Year Onsite Warranty,"27,490",4.2,,,,
ASUS ROG Ally AMD Ryzen Z1 Octa Core Extreme - (16 GB/512 GB SSD/Windows 11 Home) RC71L-NH001W Handhel...,AMD Ryzen Z1 Octa Core Processor,16 GB LPDDR5 RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"59,990",4.6,,,,
